code,name,last_price,change_pct,change_amount,volume,amount,amplitude,turnover_rate,pe,pb,open,high,low,source,update_time
sz002991,甘源食品,41.24,-2.298,-0.97,362000.0,15005193.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sz002992,宝明科技,40.62,0.995,0.4,1778400.0,72677825.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sz002993,奥海科技,62.97,-7.151,-4.85,10501608.0,670414970.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sz002995,天地在线,16.46,-2.488,-0.42,7162842.0,119863459.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sz002996,顺博合金,6.16,-1.282,-0.08,4086406.0,25271946.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sz002997,瑞鹄模具,30.0,2.041,0.6,3972062.0,119649295.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sz002998,优彩资源,7.06,-2.755,-0.2,13283819.0,96158245.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sz002999,天禾股份,5.5,-3.509,-0.2,3140218.0,17483694.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sz003000,劲仔食品,10.19,-1.925,-0.2,1660700.0,17008015.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sz003001,中岩大地,13.02,-3.053,-0.41,1782500.0,23431317.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sz003002,壶化股份,17.28,-2.373,-0.42,935700.0,16368406.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sz003003,天元股份,10.18,-2.303,-0.24,3197200.0,33204396.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sz003004,声迅股份,79.95,10.003,7.27,3167190.0,243495435.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sz003005,竞业达,13.22,-2.507,-0.34,1343856.0,17973660.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sz003006,百亚股份,14.62,-2.076,-0.31,2177100.0,32011555.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sz003007,直真科技,38.84,-4.217,-1.71,1232000.0,48654173.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sz003008,开普检测,17.72,-1.336,-0.24,689900.0,12196208.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sz003009,中天火箭,57.93,-10.005,-6.44,8693586.0,510223415.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sz003010,若羽臣,24.07,-2.274,-0.56,3058900.0,74137664.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sz003011,海象新材,19.36,-1.975,-0.39,2171980.0,43043320.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sz003012,东鹏控股,4.52,-2.586,-0.12,3812936.0,17317680.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sz003013,地铁设计,14.0,-0.85,-0.12,1596400.0,22476820.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sz003015,日久光电,11.28,-3.836,-0.45,5252238.0,59607808.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sz003016,欣贺股份,6.28,-3.236,-0.21,2825100.0,17911884.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sz003017,大洋生物,22.45,-2.008,-0.46,1274828.0,28913013.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sz003018,金富科技,64.07,-5.501,-3.73,5837300.0,383626235.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sz003019,宸展光电,26.15,-2.17,-0.58,3546400.0,93513754.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sz003020,立方制药,15.88,-3.053,-0.5,3220140.0,51606383.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sz003021,兆威机电,92.02,-3.523,-3.36,4413829.0,419496613.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sz003022,联泓新科,23.53,5.896,1.31,26336878.0,624502514.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sz003023,彩虹集团,19.86,-3.592,-0.74,1806000.0,36115993.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sz003025,思进智能,14.12,-1.876,-0.27,4550480.0,65298280.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sz003026,中晶科技,36.95,4.942,1.74,11780067.0,429801972.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sz003027,同兴科技,16.77,-2.783,-0.48,1306950.0,22189444.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sz003028,振邦智能,23.25,-3.246,-0.78,981900.0,23390229.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sz003029,吉大正元,15.93,-2.569,-0.42,2462500.0,39817257.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sz003030,祖名股份,23.28,-0.936,-0.22,1212200.0,28500345.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sz003031,中瓷电子,147.82,-2.294,-3.47,3519952.0,528829235.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sz003032,传智教育,5.18,-3.178,-0.17,6783100.0,35453471.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sz003033,征和工业,65.57,2.357,1.51,1442200.0,93000237.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sz003035,南网能源,5.51,-3.163,-0.18,18020038.0,100317604.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sz003036,泰坦股份,82.66,1.548,1.26,3218600.0,270731387.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sz003037,三和管桩,6.42,4.39,0.27,14848296.0,92372668.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sz003038,鑫铂股份,11.06,-2.124,-0.24,1844800.0,20536129.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sz003039,顺控发展,11.28,-2.338,-0.27,1805689.0,20564855.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sz003040,楚天龙,10.15,-3.241,-0.34,4250800.0,43763831.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sz003041,真爱美家,42.13,-1.242,-0.53,1045792.0,44562727.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sz003042,中农联合,12.35,-3.666,-0.47,1675000.0,20927600.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sz003043,华亚智能,98.9,5.37,5.04,5097730.0,501589794.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sz003816,中国广核,3.83,-1.542,-0.06,45067549.0,173352053.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sz300001,特锐德,34.56,0.348,0.12,8849351.0,306926560.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sz300002,神州泰岳,7.84,2.484,0.19,58862550.0,463272937.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sz300003,乐普医疗,12.36,-3.663,-0.47,18951747.0,235615602.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sz300004,南风股份,9.19,-4.767,-0.46,9687000.0,90924730.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sz300005,探路者,22.35,0.045,0.01,17557150.0,400278452.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sz300006,莱美药业,4.73,-5.02,-0.25,19810800.0,95119836.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sz300007,汉威科技,39.46,-2.206,-0.89,10873140.0,439265769.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sz300008,天海防务,5.97,-4.019,-0.25,31222157.0,189171249.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sz300009,安科生物,8.11,-3.337,-0.28,14413900.0,117294455.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sz300010,ST豆神,2.07,-6.757,-0.15,37968000.0,80275520.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sz300011,鼎汉技术,5.92,-3.268,-0.2,4856700.0,28929556.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sz300012,华测检测,13.97,-2.171,-0.31,22145650.0,311944878.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sz300013,新宁物流,4.06,0.495,0.02,14319600.0,58073909.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sz300014,亿纬锂能,59.48,0.185,0.11,22526442.0,1349053943.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sz300015,爱尔眼科,8.29,-2.241,-0.19,49576807.0,411232224.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sz300016,北陆药业,8.03,-3.947,-0.33,14612096.0,118260056.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sz300017,网宿科技,12.33,-2.837,-0.36,37496952.0,469492752.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sz300018,中元股份,13.32,-4.173,-0.58,21551997.0,292464057.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sz300019,硅宝科技,19.7,4.955,0.93,19369668.0,377519635.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sz300020,ST银江,3.51,-0.284,-0.01,9849160.0,35030344.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sz300021,大禹节水,4.36,7.125,0.29,26712570.0,110296050.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sz300022,吉峰科技,8.11,-3.106,-0.26,5821460.0,48163983.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sz300024,机器人,16.78,-1.468,-0.25,55593704.0,959511825.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sz300025,华星创业,4.12,-1.671,-0.07,5901000.0,24551171.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sz300026,红日药业,3.1,-1.899,-0.06,29020859.0,89937220.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sz300027,ST华谊,1.76,-4.865,-0.09,34407481.0,61227104.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sz300029,天龙退,0.14,0.0,0.0,6169030.0,828884.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sz300030,阳普医疗,6.08,-3.797,-0.24,4319200.0,26554878.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sz300031,宝通科技,25.2,-0.513,-0.13,16482642.0,427817297.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sz300032,金龙机电,3.52,-3.03,-0.11,11513436.0,41029042.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sz300033,同花顺,238.5,-2.657,-6.51,9664889.0,2308815433.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sz300034,钢研高纳,16.86,-1.576,-0.27,6887460.0,117234796.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sz300035,中科电气,13.82,-0.861,-0.12,7704700.0,107633023.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sz300036,超图软件,10.77,-1.823,-0.2,4403200.0,47781879.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sz300037,新宙邦,85.9,0.904,0.77,11643631.0,999563260.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sz300039,上海凯宝,4.39,-3.939,-0.18,11124800.0,49224276.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sz300040,九洲集团,5.6,-4.11,-0.24,14346500.0,80944232.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sz300041,回天新材,15.45,5.174,0.76,50880201.0,757410940.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sz300042,朗科科技,62.98,-6.586,-4.44,11564701.0,744958863.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sz300043,星辉娱乐,5.15,13.687,0.62,139097855.0,711504538.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sz300044,*ST赛为,5.46,-4.211,-0.24,12116200.0,66829930.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sz300045,华力创通,16.4,-3.016,-0.51,7115806.0,118365702.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sz300046,台基股份,30.63,-0.874,-0.27,4300880.0,132570146.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sz300047,天源迪科,9.15,-1.719,-0.16,15411383.0,140694525.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sz300048,合康新能,4.61,-3.958,-0.19,9689200.0,45191405.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sz300049,福瑞医科,42.48,-3.301,-1.45,4490558.0,192907202.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sz300050,世纪鼎利,5.68,-5.804,-0.35,18205800.0,105268420.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sz300051,琏升科技,8.54,-1.839,-0.16,6222600.0,53845683.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sz300052,中青宝,11.96,0.42,0.05,11625839.0,140296232.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sz300053,航宇微,15.5,-3.125,-0.5,10838417.0,170432802.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sz300054,鼎龙股份,91.74,1.303,1.18,22565757.0,2044873255.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sz300055,万邦达,6.06,-6.626,-0.43,13620203.0,84689513.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sz300056,中创环保,7.91,-2.706,-0.22,6959000.0,55378048.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sz300057,万顺新材,8.99,4.901,0.42,81116035.0,740813346.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sz300058,蓝色光标,12.49,0.08,0.01,104240712.0,1308024628.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sz300059,东方财富,20.54,-3.022,-0.64,235561333.0,4864555599.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sz300061,旗天科技,6.38,3.069,0.19,26726670.0,168957708.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sz300062,中能电气,5.48,-1.616,-0.09,6303187.0,34740174.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sz300063,天龙集团,8.01,-1.838,-0.15,15625500.0,126949605.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sz300065,海兰信,22.77,0.663,0.15,33626672.0,774957799.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sz300066,三川智慧,5.53,0.363,0.02,9134800.0,50688702.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sz300067,安诺其,4.95,-4.808,-0.25,24278400.0,122807669.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sz300068,ST南都,3.97,-4.796,-0.2,28765119.0,115541433.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sz300069,金利华电,33.16,-3.154,-1.08,6796800.0,232051695.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sz300070,碧水源,3.28,-1.205,-0.04,17432016.0,57177793.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sz300071,福石控股,3.78,-5.97,-0.24,59292100.0,228481838.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sz300072,海新能科,3.36,-4.274,-0.15,22697498.0,77361719.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sz300073,当升科技,47.86,2.331,1.09,11823746.0,568245843.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sz300074,华平股份,3.36,-2.89,-0.1,10070500.0,34379057.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sz300075,数字政通,10.08,-2.041,-0.21,4105000.0,41758221.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sz300076,*ST宁视,4.28,-4.889,-0.22,2088300.0,9056292.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sz300077,国民技术,27.34,-3.597,-1.02,28589867.0,796703369.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sz300078,思创智联,2.85,-2.062,-0.06,11682200.0,33394296.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sz300079,数码视讯,4.09,-1.208,-0.05,10951267.0,45119755.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sz300080,易成新能,3.53,-1.944,-0.07,9232557.0,32651917.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sz300081,ST恒信,3.61,-3.989,-0.15,4708500.0,17173564.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sz300082,奥克股份,8.46,-3.645,-0.32,5772900.0,49623767.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sz300083,创世纪,14.71,2.224,0.32,113999179.0,1669169867.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sz300084,海默科技,11.63,-1.939,-0.23,5690500.0,66627376.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sz300085,银之杰,33.86,0.475,0.16,31150286.0,1050072141.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sz300086,康芝药业,6.21,-4.608,-0.3,21895500.0,137506705.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sz300087,ST荃银,5.06,-2.317,-0.12,7244422.0,36837615.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sz300088,长信科技,9.0,-1.961,-0.18,91451987.0,832977238.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sz300091,*ST金灵,2.74,2.239,0.06,7695800.0,20919569.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sz300092,科新机电,11.39,-3.146,-0.37,2512800.0,28993868.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sz300093,金刚光伏,22.93,-0.822,-0.19,4240076.0,98087532.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sz300094,国联水产,2.52,-2.703,-0.07,12726500.0,32439009.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sz300095,华伍股份,8.86,-0.113,-0.01,6124202.0,54062760.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sz300096,ST易联众,9.12,-2.979,-0.28,1650700.0,15125530.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sz300097,智云股份,8.86,-2.637,-0.24,5373900.0,48268586.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sz300098,高新兴,4.37,-1.577,-0.07,15693700.0,69298803.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sz300099,尤洛卡,5.94,-2.303,-0.14,8619079.0,51908076.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sz300100,双林股份,27.92,-3.391,-0.98,9925634.0,286157142.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sz300101,振芯科技,15.61,-3.284,-0.53,6333991.0,100226824.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sz300102,乾照光电,22.08,-2.344,-0.53,22104795.0,500840079.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sz300103,达刚控股,8.12,12.465,0.9,12705700.0,98112313.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sz300105,龙源技术,7.67,2.13,0.16,19527500.0,148597451.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sz300106,西部牧业,9.87,-3.235,-0.33,3283200.0,32788738.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sz300107,建新股份,5.62,-2.261,-0.13,3574000.0,20237381.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sz300109,新开源,15.38,-1.976,-0.31,5305999.0,82335188.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sz300110,华仁药业,2.58,-2.273,-0.06,13981450.0,36107073.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sz300111,向日葵,2.92,-4.575,-0.14,54213155.0,160862180.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sz300112,万讯自控,6.05,-2.889,-0.18,3389500.0,20704107.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sz300113,顺网科技,17.03,-1.447,-0.25,11490483.0,199422701.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sz300115,长盈精密,29.58,-3.774,-1.16,42476984.0,1292113403.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sz300118,东方日升,11.05,0.638,0.07,16882700.0,186787749.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sz300119,瑞普生物,15.68,-1.939,-0.31,2123600.0,33401452.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sz300120,经纬辉开,9.27,-5.697,-0.56,21856000.0,207676798.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sz300121,阳谷华泰,13.22,2.64,0.34,33880380.0,442594409.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sz300122,智飞生物,11.72,-4.092,-0.5,15216838.0,180504640.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sz300123,ST亚光,3.45,-5.738,-0.21,23689159.0,82897052.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sz300124,汇川技术,66.88,-2.122,-1.45,26352233.0,1794954197.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sz300125,*ST聆达,9.17,-2.343,-0.22,1515800.0,13974736.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sz300126,锐奇股份,5.75,-3.035,-0.18,2370800.0,13778677.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sz300127,银河磁体,28.15,0.036,0.01,3392198.0,96846343.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sz300128,锦富技术,5.42,-4.24,-0.24,19649126.0,108800331.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sz300129,泰胜风能,9.13,-5.487,-0.53,31612672.0,298458066.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sz300130,新国都,18.55,-3.636,-0.7,6707179.0,126622676.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sz300131,英唐智控,18.79,-0.529,-0.1,47492291.0,896703027.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sz300132,青松股份,5.78,-3.987,-0.24,8490900.0,49374673.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sz300133,华策影视,7.12,-1.657,-0.12,31798839.0,230147149.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sz300134,大富科技,7.98,-2.683,-0.22,6935300.0,56218771.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sz300135,宝利国际,3.04,-1.935,-0.06,8812500.0,26967002.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sz300136,信维通信,93.89,0.235,0.22,27002180.0,2556128538.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sz300137,先河环保,16.81,2.5,0.41,8761643.0,147669723.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sz300138,晨光生物,9.71,-2.997,-0.3,3757266.0,36746244.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sz300139,晓程科技,36.94,-8.79,-3.56,30927967.0,1158037446.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sz300140,节能环境,5.12,-3.03,-0.16,8210802.0,42464097.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sz300141,和顺电气,9.18,-3.267,-0.31,2831500.0,26373117.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sz300142,沃森生物,12.69,-4.082,-0.54,47195151.0,602504960.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sz300143,盈康生命,6.77,-4.243,-0.3,5620605.0,38485044.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sz300144,宋城演艺,5.8,-2.848,-0.17,19292674.0,112984407.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sz300145,南方泵业,6.26,3.814,0.23,220673593.0,1397989521.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sz300146,汤臣倍健,9.12,-1.618,-0.15,4937900.0,45152533.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sz300147,*ST香雪,9.29,-3.229,-0.31,7130335.0,66549275.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sz300148,天舟文化,3.17,-0.627,-0.02,18078001.0,58159624.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sz300149,睿智医药,8.85,-6.349,-0.6,22094893.0,198219889.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sz300150,世纪瑞尔,3.81,-4.03,-0.16,6419800.0,24868561.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sz300151,昌红科技,23.55,-5.231,-1.3,15873302.0,380447897.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sz300152,*ST动力,1.55,-3.727,-0.06,12903800.0,20244294.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sz300153,科泰电源,21.9,-2.667,-0.6,3892500.0,86534282.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sz300154,瑞凌股份,9.39,-3.692,-0.36,6785900.0,64742552.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sz300155,安居宝,3.93,-2.723,-0.11,4022254.0,15977852.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sz300157,新锦动力,3.69,-2.895,-0.11,25437900.0,97098700.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sz300158,振东制药,4.83,-4.356,-0.22,11139300.0,54359465.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sz300159,新研股份,3.2,-4.478,-0.15,26202100.0,85187008.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sz300160,秀强股份,4.27,-2.733,-0.12,4740800.0,20356942.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sz300161,华中数控,30.2,-2.612,-0.81,2688501.0,82390231.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sz300162,雷曼光电,10.84,-1.989,-0.22,25983300.0,286498255.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sz300163,先锋新材,7.5,-6.015,-0.48,42761219.0,325256591.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sz300164,通源石油,7.57,-2.699,-0.21,23090900.0,176591347.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sz300165,天瑞仪器,5.18,-4.074,-0.22,7147500.0,37522848.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sz300166,东方国信,15.94,-2.028,-0.33,42294398.0,695780330.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sz300167,ST迪威迅,4.48,-3.03,-0.14,2873500.0,12884078.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sz300168,万达信息,4.53,-2.581,-0.12,7091200.0,32445866.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sz300169,天晟新材,4.74,-2.469,-0.12,4378200.0,20942957.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sz300170,汉得信息,14.24,-1.589,-0.23,17512527.0,253171915.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sz300171,东富龙,11.54,-2.369,-0.28,5027700.0,58297970.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sz300172,中电环保,4.15,-2.123,-0.09,6002090.0,25136263.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sz300173,ST福能,3.19,-3.625,-0.12,3662400.0,11878575.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sz300174,元力股份,26.97,-4.599,-1.3,15564524.0,428852133.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sz300175,朗源股份,5.29,-2.399,-0.13,7528900.0,39591497.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sz300176,鸿特科技,4.93,-2.761,-0.14,5921400.0,29533672.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sz300177,中海达,6.05,-2.576,-0.16,5138717.0,31438893.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sz300179,四方达,58.18,1.324,0.76,37337969.0,2178271562.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sz300180,华峰超纤,3.98,-2.451,-0.1,11535887.0,46214619.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
